schedule_id,staff_id,staff_name,role,shift_date,shift_start,shift_end,assigned_unit,assigned_area
SCH00001455,STF1570,Dr. Smith,PA,2026-01-24,15:00,23:00,Pediatrics,Pediatrics - Zone B
SCH00001456,STF5399,Dr. Brown,Resident,2026-01-24,07:00,19:00,Pediatrics,Pediatrics - Zone A
SCH00001457,STF5458,Dr. Williams,LPN,2026-01-24,23:00,07:00,Pediatrics,Pediatrics - Zone A
SCH00001458,STF7082,Dr. Smith,Physician,2026-01-24,23:00,07:00,Pediatrics,Pediatrics - Zone C
SCH00001459,STF8908, Johnson,Physical Therapist,2026-01-24,07:00,15:00,Pediatrics,Pediatrics - Zone A
SCH00001460,STF3362,Dr. Jones,Resident,2026-01-24,23:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001461,STF8776, Brown,CNA,2026-01-24,15:00,23:00,Pediatrics,Pediatrics - Zone B
SCH00001462,STF4353,Dr. Brown,CNA,2026-01-24,19:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001463,STF5891,Dr. Williams,CNA,2026-01-24,19:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001464,STF4505,Dr. Jones,CNA,2026-01-24,15:00,23:00,Pediatrics,Pediatrics - Zone A
SCH00001465,STF1845,Nurse Jones,RN,2026-01-24,19:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001466,STF8071,Dr. Brown,LPN,2026-01-24,15:00,23:00,Pediatrics,Pediatrics - Zone A
SCH00001467,STF3446, Johnson,Respiratory Therapist,2026-01-24,15:00,23:00,Emergency Department,Emergency Department - Zone B
SCH00001468,STF1918, Williams,CNA,2026-01-24,07:00,19:00,Emergency Department,Emergency Department - Zone A
SCH00001469,STF4873,Dr. Smith,NP,2026-01-24,15:00,23:00,Emergency Department,Emergency Department - Zone C
SCH00001470,STF6904, Smith,Physician,2026-01-24,15:00,23:00,Emergency Department,Emergency Department - Zone C
SCH00001471,STF1163, Williams,PA,2026-01-24,15:00,23:00,Emergency Department,Emergency Department - Zone B
SCH00001472,STF1491,Dr. Johnson,RN,2026-01-24,07:00,19:00,Emergency Department,Emergency Department - Zone B
SCH00001473,STF6464,Nurse Johnson,Physical Therapist,2026-01-24,07:00,19:00,Emergency Department,Emergency Department - Zone A
SCH00001474,STF8560, Brown,LPN,2026-01-24,19:00,07:00,Emergency Department,Emergency Department - Zone A
SCH00001475,STF3812,Dr. Jones,CNA,2026-01-24,07:00,19:00,Emergency Department,Emergency Department - Zone A
SCH00001476,STF7236, Brown,Physical Therapist,2026-01-24,07:00,19:00,Emergency Department,Emergency Department - Zone C
SCH00001477,STF7387,Dr. Smith,Pharmacist,2026-01-24,19:00,07:00,Telemetry,Telemetry - Zone A
SCH00001478,STF5159,Nurse Smith,PA,2026-01-24,07:00,15:00,Telemetry,Telemetry - Zone C
SCH00001479,STF9126, Smith,LPN,2026-01-24,23:00,07:00,Telemetry,Telemetry - Zone A
SCH00001480,STF8765,Nurse Johnson,RN,2026-01-24,15:00,23:00,Telemetry,Telemetry - Zone B
SCH00001481,STF7669,Nurse Williams,RN,2026-01-24,19:00,07:00,Telemetry,Telemetry - Zone A
SCH00001482,STF3158,Dr. Brown,CNA,2026-01-24,07:00,15:00,Telemetry,Telemetry - Zone A
SCH00001483,STF1252,Dr. Jones,CNA,2026-01-24,07:00,15:00,Telemetry,Telemetry - Zone A
SCH00001484,STF5421, Smith,LPN,2026-01-24,19:00,07:00,Telemetry,Telemetry - Zone C
SCH00001485,STF5449,Dr. Brown,Resident,2026-01-24,15:00,23:00,Telemetry,Telemetry - Zone B
SCH00001486,STF1370, Williams,Physician,2026-01-24,19:00,07:00,Telemetry,Telemetry - Zone B
SCH00001487,STF6174,Nurse Brown,LPN,2026-01-24,19:00,07:00,Telemetry,Telemetry - Zone A
SCH00001488,STF2292, Jones,Pharmacist,2026-01-24,23:00,07:00,Telemetry,Telemetry - Zone B
SCH00001489,STF3194,Nurse Jones,Resident,2026-01-24,07:00,15:00,Oncology,Oncology - Zone C
SCH00001490,STF9848,Dr. Johnson,PA,2026-01-24,07:00,19:00,Oncology,Oncology - Zone B
SCH00001491,STF2732,Dr. Williams,LPN,2026-01-24,23:00,07:00,Oncology,Oncology - Zone C
SCH00001492,STF9798,Nurse Jones,Physical Therapist,2026-01-24,07:00,19:00,Oncology,Oncology - Zone A
SCH00001493,STF7629,Nurse Williams,Resident,2026-01-24,23:00,07:00,Oncology,Oncology - Zone C
SCH00001494,STF8847, Brown,Respiratory Therapist,2026-01-24,15:00,23:00,Oncology,Oncology - Zone C
SCH00001495,STF3079,Dr. Smith,Physician,2026-01-24,15:00,23:00,Oncology,Oncology - Zone B
SCH00001496,STF9195,Nurse Williams,Respiratory Therapist,2026-01-24,07:00,15:00,Oncology,Oncology - Zone B
SCH00001497,STF1387, Jones,Respiratory Therapist,2026-01-24,19:00,07:00,Oncology,Oncology - Zone B
SCH00001498,STF2451,Dr. Brown,Physical Therapist,2026-01-24,07:00,19:00,Oncology,Oncology - Zone C
SCH00001499,STF3140,Dr. Smith,LPN,2026-01-24,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001500,STF7613,Nurse Jones,Physical Therapist,2026-01-24,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001501,STF3094,Nurse Jones,Physician,2026-01-24,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001502,STF5407,Nurse Smith,Respiratory Therapist,2026-01-24,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001503,STF9260, Jones,CNA,2026-01-24,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001504,STF7721,Dr. Johnson,PA,2026-01-24,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001505,STF1159,Dr. Brown,CNA,2026-01-24,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001506,STF3431,Dr. Johnson,RN,2026-01-24,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001507,STF4568,Dr. Jones,RN,2026-01-24,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001508,STF9503, Brown,NP,2026-01-24,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001509,STF8429, Smith,Physician,2026-01-24,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001510,STF1055, Smith,Respiratory Therapist,2026-01-24,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001511,STF2987,Dr. Smith,Resident,2026-01-24,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001512,STF2512, Johnson,NP,2026-01-24,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001513,STF4851,Nurse Jones,CNA,2026-01-24,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001514,STF9715, Jones,Physical Therapist,2026-01-24,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001515,STF1732, Williams,NP,2026-01-24,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001516,STF5918,Nurse Brown,Respiratory Therapist,2026-01-24,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001517,STF5227,Dr. Smith,NP,2026-01-24,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001518,STF4590,Dr. Johnson,Physician,2026-01-25,15:00,23:00,ICU,ICU - Zone A
SCH00001519,STF8301,Dr. Williams,LPN,2026-01-25,07:00,19:00,ICU,ICU - Zone C
SCH00001520,STF2514,Nurse Williams,Physical Therapist,2026-01-25,23:00,07:00,ICU,ICU - Zone C
SCH00001521,STF6402,Nurse Johnson,Respiratory Therapist,2026-01-25,19:00,07:00,ICU,ICU - Zone C
SCH00001522,STF1297,Dr. Smith,Physician,2026-01-25,07:00,15:00,ICU,ICU - Zone C
SCH00001523,STF6947,Nurse Brown,Physician,2026-01-25,07:00,15:00,ICU,ICU - Zone A
SCH00001524,STF7735,Nurse Jones,RN,2026-01-25,15:00,23:00,ICU,ICU - Zone B
SCH00001525,STF5102,Nurse Brown,Resident,2026-01-25,23:00,07:00,ICU,ICU - Zone C
SCH00001526,STF8076,Dr. Smith,Pharmacist,2026-01-25,19:00,07:00,ICU,ICU - Zone C
SCH00001527,STF1959, Smith,Respiratory Therapist,2026-01-25,19:00,07:00,ICU,ICU - Zone B
SCH00001528,STF3281, Johnson,Respiratory Therapist,2026-01-25,07:00,19:00,ICU,ICU - Zone C
SCH00001529,STF3257, Williams,Physician,2026-01-25,23:00,07:00,ICU,ICU - Zone B
SCH00001530,STF1018,Dr. Jones,CNA,2026-01-25,15:00,23:00,ICU,ICU - Zone A
SCH00001531,STF6679,Nurse Williams,Respiratory Therapist,2026-01-25,07:00,19:00,ICU,ICU - Zone B
SCH00001532,STF3227, Johnson,Pharmacist,2026-01-25,19:00,07:00,ICU,ICU - Zone B
SCH00001533,STF7743,Nurse Brown,Resident,2026-01-25,19:00,07:00,ICU,ICU - Zone A
SCH00001534,STF1285,Dr. Jones,RN,2026-01-25,07:00,15:00,ICU,ICU - Zone A
SCH00001535,STF2551, Williams,Respiratory Therapist,2026-01-25,19:00,07:00,ICU,ICU - Zone C
SCH00001536,STF9994, Johnson,LPN,2026-01-25,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001537,STF6363,Nurse Brown,PA,2026-01-25,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001538,STF2874, Johnson,RN,2026-01-25,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001539,STF4589,Nurse Smith,RN,2026-01-25,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001540,STF1881,Dr. Jones,LPN,2026-01-25,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001541,STF3348,Dr. Johnson,Pharmacist,2026-01-25,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001542,STF4285, Brown,CNA,2026-01-25,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001543,STF2124,Dr. Williams,PA,2026-01-25,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001544,STF9722, Brown,PA,2026-01-25,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001545,STF8130,Nurse Williams,PA,2026-01-25,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001546,STF7255,Dr. Johnson,RN,2026-01-25,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001547,STF8205,Nurse Brown,NP,2026-01-25,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001548,STF1412,Nurse Johnson,LPN,2026-01-25,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001549,STF6995,Nurse Brown,Pharmacist,2026-01-25,19:00,07:00,Pediatrics,Pediatrics - Zone C
SCH00001550,STF3439, Brown,Resident,2026-01-25,19:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001551,STF2361,Dr. Johnson,Pharmacist,2026-01-25,15:00,23:00,Pediatrics,Pediatrics - Zone C
SCH00001552,STF6207, Johnson,LPN,2026-01-25,19:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001553,STF7459,Nurse Brown,Pharmacist,2026-01-25,07:00,19:00,Pediatrics,Pediatrics - Zone C
SCH00001554,STF7347,Dr. Williams,PA,2026-01-25,15:00,23:00,Pediatrics,Pediatrics - Zone A
SCH00001555,STF2254, Brown,Physical Therapist,2026-01-25,15:00,23:00,Pediatrics,Pediatrics - Zone B
SCH00001556,STF9366,Nurse Brown,Resident,2026-01-25,23:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001557,STF2319, Johnson,CNA,2026-01-25,23:00,07:00,Pediatrics,Pediatrics - Zone A
SCH00001558,STF6924,Dr. Jones,RN,2026-01-25,07:00,19:00,Pediatrics,Pediatrics - Zone B
SCH00001559,STF9201,Dr. Johnson,Physical Therapist,2026-01-25,15:00,23:00,Emergency Department,Emergency Department - Zone B
SCH00001560,STF4855,Nurse Smith,PA,2026-01-25,07:00,15:00,Emergency Department,Emergency Department - Zone A
SCH00001561,STF6033,Dr. Smith,NP,2026-01-25,15:00,23:00,Emergency Department,Emergency Department - Zone C
SCH00001562,STF3470,Nurse Williams,LPN,2026-01-25,07:00,15:00,Emergency Department,Emergency Department - Zone C
SCH00001563,STF6837, Johnson,CNA,2026-01-25,07:00,15:00,Emergency Department,Emergency Department - Zone B
SCH00001564,STF1281, Smith,NP,2026-01-25,07:00,15:00,Emergency Department,Emergency Department - Zone B
SCH00001565,STF3027,Dr. Jones,LPN,2026-01-25,23:00,07:00,Emergency Department,Emergency Department - Zone B
SCH00001566,STF2315,Dr. Smith,Respiratory Therapist,2026-01-25,19:00,07:00,Emergency Department,Emergency Department - Zone B
SCH00001567,STF8029,Nurse Jones,Physician,2026-01-25,07:00,15:00,Emergency Department,Emergency Department - Zone A
SCH00001568,STF5710, Smith,Respiratory Therapist,2026-01-25,23:00,07:00,Emergency Department,Emergency Department - Zone A
SCH00001569,STF9654,Nurse Jones,Respiratory Therapist,2026-01-25,07:00,15:00,Emergency Department,Emergency Department - Zone C
SCH00001570,STF1380,Dr. Williams,NP,2026-01-25,15:00,23:00,Emergency Department,Emergency Department - Zone B
SCH00001571,STF2611,Dr. Johnson,LPN,2026-01-25,07:00,19:00,Emergency Department,Emergency Department - Zone A
SCH00001572,STF7079, Williams,Resident,2026-01-25,19:00,07:00,Emergency Department,Emergency Department - Zone C
SCH00001573,STF2347,Dr. Brown,CNA,2026-01-25,19:00,07:00,Emergency Department,Emergency Department - Zone A
SCH00001574,STF1834, Brown,Resident,2026-01-25,23:00,07:00,Emergency Department,Emergency Department - Zone C
SCH00001575,STF1068,Dr. Jones,Physician,2026-01-25,15:00,23:00,Emergency Department,Emergency Department - Zone A
SCH00001576,STF7308,Dr. Smith,RN,2026-01-25,07:00,19:00,Emergency Department,Emergency Department - Zone A
SCH00001577,STF4303, Jones,LPN,2026-01-25,23:00,07:00,Emergency Department,Emergency Department - Zone B
SCH00001578,STF2313,Dr. Johnson,LPN,2026-01-25,07:00,15:00,Telemetry,Telemetry - Zone A
SCH00001579,STF5879,Dr. Brown,Pharmacist,2026-01-25,07:00,19:00,Telemetry,Telemetry - Zone A
SCH00001580,STF2620, Brown,Physical Therapist,2026-01-25,15:00,23:00,Telemetry,Telemetry - Zone C
SCH00001581,STF1746,Nurse Jones,LPN,2026-01-25,15:00,23:00,Telemetry,Telemetry - Zone A
SCH00001582,STF1834, Williams,Respiratory Therapist,2026-01-25,07:00,15:00,Telemetry,Telemetry - Zone A
SCH00001583,STF8645,Dr. Smith,Respiratory Therapist,2026-01-25,07:00,15:00,Telemetry,Telemetry - Zone B
SCH00001584,STF2262,Dr. Williams,Physician,2026-01-25,15:00,23:00,Telemetry,Telemetry - Zone B
SCH00001585,STF9685,Nurse Johnson,CNA,2026-01-25,07:00,19:00,Telemetry,Telemetry - Zone A
SCH00001586,STF9658,Dr. Brown,Pharmacist,2026-01-25,23:00,07:00,Telemetry,Telemetry - Zone C
SCH00001587,STF3254, Johnson,Pharmacist,2026-01-25,23:00,07:00,Telemetry,Telemetry - Zone A
SCH00001588,STF8666,Nurse Smith,LPN,2026-01-25,15:00,23:00,Telemetry,Telemetry - Zone A
SCH00001589,STF8700, Jones,CNA,2026-01-25,19:00,07:00,Oncology,Oncology - Zone A
SCH00001590,STF7294,Dr. Jones,Resident,2026-01-25,15:00,23:00,Oncology,Oncology - Zone B
SCH00001591,STF4243,Dr. Brown,Pharmacist,2026-01-25,07:00,15:00,Oncology,Oncology - Zone A
SCH00001592,STF7868,Dr. Williams,Respiratory Therapist,2026-01-25,07:00,19:00,Oncology,Oncology - Zone A
SCH00001593,STF9962,Nurse Brown,RN,2026-01-25,23:00,07:00,Oncology,Oncology - Zone B
SCH00001594,STF9200, Williams,RN,2026-01-25,07:00,19:00,Oncology,Oncology - Zone A
SCH00001595,STF5803,Nurse Johnson,Physician,2026-01-25,19:00,07:00,Oncology,Oncology - Zone A
SCH00001596,STF3658,Dr. Brown,LPN,2026-01-25,15:00,23:00,Oncology,Oncology - Zone C
SCH00001597,STF7265,Nurse Brown,Respiratory Therapist,2026-01-25,07:00,15:00,Oncology,Oncology - Zone B
SCH00001598,STF8735, Williams,RN,2026-01-25,15:00,23:00,Oncology,Oncology - Zone B
SCH00001599,STF2086,Dr. Johnson,NP,2026-01-25,23:00,07:00,Oncology,Oncology - Zone C
SCH00001600,STF6974,Dr. Smith,CNA,2026-01-25,07:00,19:00,Oncology,Oncology - Zone B
SCH00001601,STF7661,Dr. Smith,Resident,2026-01-25,19:00,07:00,Oncology,Oncology - Zone B
SCH00001602,STF1158,Dr. Jones,Physician,2026-01-25,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001603,STF5227, Smith,CNA,2026-01-25,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001604,STF9817,Nurse Jones,Physician,2026-01-25,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001605,STF5797,Dr. Smith,Respiratory Therapist,2026-01-25,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001606,STF5938,Dr. Smith,LPN,2026-01-25,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001607,STF6183,Dr. Williams,Physician,2026-01-25,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001608,STF2167,Nurse Jones,NP,2026-01-25,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001609,STF7359,Dr. Johnson,Resident,2026-01-25,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001610,STF6406,Dr. Smith,Physician,2026-01-25,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001611,STF1051,Nurse Brown,PA,2026-01-25,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001612,STF7891, Jones,Resident,2026-01-25,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001613,STF7954,Dr. Jones,LPN,2026-01-25,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001614,STF6520, Smith,PA,2026-01-25,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001615,STF8357,Dr. Johnson,Pharmacist,2026-01-25,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001616,STF7096,Dr. Williams,Physical Therapist,2026-01-25,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001617,STF6935, Smith,Resident,2026-01-25,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001618,STF8567,Nurse Smith,CNA,2026-01-25,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001619,STF3515, Williams,Resident,2026-01-25,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001620,STF5590,Dr. Smith,NP,2026-01-25,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001621,STF6867,Dr. Brown,LPN,2026-01-25,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001622,STF4335,Dr. Williams,RN,2026-01-25,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001623,STF7295, Johnson,Resident,2026-01-25,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001624,STF8883,Nurse Williams,RN,2026-01-25,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001625,STF6028,Dr. Brown,Physician,2026-01-25,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001626,STF5857,Nurse Brown,LPN,2026-01-25,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone C
